CustomerKey,GeographyKey,FirstName,LastName,FullName,BirthDate,MaritalStatus,Gender,Income,TotalChildren,Education,DateFirstPurchase
26229,147,Cara,Ye,Cara Ye,1976-10-25,S,F,"30000,00",0,High School,2022-10-26
26230,156,Natasha,Ramos,Natasha Ramos,1977-04-30,S,F,"30000,00",0,High School,2022-10-09
26231,180,Maurice,Nara,Maurice Nara,1982-10-29,M,M,"40000,00",2,Partial College,2022-11-15
26232,234,Jay,Gomez,Jay Gomez,1981-01-17,M,M,"40000,00",0,Graduate Degree,2022-04-23
26233,154,Cristina,Chande,Cristina Chande,1975-08-08,M,F,"40000,00",0,Graduate Degree,2022-02-04
26234,299,Antonio,Perry,Antonio Perry,1981-06-25,S,M,"40000,00",3,Partial College,2021-01-11
26235,64,Michelle,Watson,Michelle Watson,1981-02-03,S,F,"40000,00",3,Partial College,2021-10-10
26236,612,Isabella,Evans,Isabella Evans,1986-05-01,M,F,"40000,00",3,Partial College,2023-01-16
26237,311,Grace,Martin,Grace Martin,1979-09-04,M,F,"40000,00",3,Partial College,2022-02-22
26238,343,Julia,Foster,Julia Foster,1980-03-16,S,F,"40000,00",3,Partial College,2021-01-08
26239,545,Kaitlyn,Turner,Kaitlyn Turner,1980-06-04,M,F,"40000,00",3,Partial College,2022-11-09
26240,632,Katelyn,Evans,Katelyn Evans,1979-12-17,S,F,"50000,00",0,Graduate Degree,2022-04-27
26241,352,James,Lal,James Lal,1979-09-16,M,M,"50000,00",0,Graduate Degree,2021-01-22
26242,63,Isabella,Lewis,Isabella Lewis,1980-11-18,M,F,"40000,00",4,Partial College,2022-04-21
26243,542,Fernando,Gonzalez,Fernando Gonzalez,1972-01-01,S,M,"80000,00",0,Graduate Degree,2022-12-07
26244,641,Jordan,Hughes,Jordan Hughes,1972-01-30,M,M,"80000,00",0,Graduate Degree,2022-08-29
26245,300,Devin,Murphy,Devin Murphy,1972-03-03,M,M,"80000,00",0,Graduate Degree,2021-01-27
26246,302,Jade,Bell,Jade Bell,1972-03-14,S,F,"80000,00",0,Graduate Degree,2022-10-04
26247,307,Sophia,Turner,Sophia Turner,1977-05-20,M,F,"80000,00",0,Graduate Degree,2021-01-11
26248,542,Thomas,Lewis,Thomas Lewis,1959-09-07,M,M,"20000,00",3,Partial High School,2022-07-06
26249,641,Thomas,Ross,Thomas Ross,1960-03-30,M,M,"30000,00",1,High School,2021-01-09
26250,553,Miguel,Simmons,Miguel Simmons,1965-05-06,S,M,"30000,00",1,High School,2022-02-14
26251,300,Cedric,Huang,Cedric Huang,1959-11-08,S,M,"30000,00",1,High School,2022-12-12
26252,336,Morgan,Garcia,Morgan Garcia,1960-04-23,M,F,"40000,00",1,Partial College,2021-01-06
26253,548,Dalton,Wright,Dalton Wright,1961-01-04,S,M,"20000,00",3,Partial High School,2022-06-11
26254,536,Seth,Henderson,Seth Henderson,1966-07-09,S,M,"20000,00",3,Partial High School,2022-07-14
26255,543,Cameron,Alexander,Cameron Alexander,1966-09-09,S,M,"20000,00",3,Partial High School,2022-10-05
26256,607,Ronald,Rana,Ronald Rana,1961-01-10,S,M,"20000,00",3,Partial High School,2022-10-09
26257,302,Hector,Jimenez,Hector Jimenez,1960-07-24,S,M,"20000,00",3,Partial High School,2022-09-03
26258,547,Angelica,Powell,Angelica Powell,1966-02-21,S,F,"20000,00",3,Partial High School,2022-10-06
26259,634,Hunter,Bryant,Hunter Bryant,1966-02-21,S,M,"30000,00",1,High School,2022-04-01
26260,641,Ryan,Jackson,Ryan Jackson,1971-11-13,S,M,"30000,00",1,High School,2022-05-20
26261,553,Brooke,Watson,Brooke Watson,1961-11-05,S,F,"20000,00",3,Partial High School,2022-04-20
26262,626,Hannah,Thompson,Hannah Thompson,1967-06-15,S,F,"20000,00",3,Partial High School,2022-06-17
26263,547,Kaitlyn,Collins,Kaitlyn Collins,1961-10-18,S,F,"20000,00",3,Partial High School,2022-03-16
26264,383,Elijah,Lal,Elijah Lal,1962-02-20,S,M,"20000,00",3,Partial High School,2022-03-21
26265,536,Tammy,Lopez,Tammy Lopez,1962-04-09,S,F,"20000,00",3,Partial High School,2022-11-01
26266,609,Brent,Gao,Brent Gao,1962-03-22,M,M,"30000,00",2,High School,2022-05-23
26267,337,Matthew,Martin,Matthew Martin,1961-10-22,M,M,"30000,00",2,High School,2022-10-20
26268,299,Jonathon,Romero,Jonathon Romero,1963-02-23,M,M,"20000,00",2,Partial High School,2022-05-04
26269,51,Chloe,Moore,Chloe Moore,1963-01-03,M,F,"20000,00",2,Partial High School,2022-08-23
26270,64,Hailey,Bailey,Hailey Bailey,1962-09-05,S,F,"20000,00",2,Partial High School,2022-07-25
26271,359,Bailey,Baker,Bailey Baker,1963-03-19,M,F,"20000,00",2,Partial High School,2022-07-22
26272,648,Kelly,Hughes,Kelly Hughes,1968-05-14,M,F,"20000,00",2,Partial High School,2022-02-06
26273,612,Chelsea,Suri,Chelsea Suri,1973-09-12,M,F,"20000,00",2,Partial High School,2022-06-30
26274,642,Jennifer,Wood,Jennifer Wood,1962-10-22,M,F,"30000,00",2,High School,2022-05-24
26275,648,Miguel,Johnson,Miguel Johnson,1964-05-27,M,M,"40000,00",1,Partial College,2022-07-10
26276,536,Heather,Huang,Heather Huang,1963-08-08,M,F,"40000,00",1,Partial College,2021-01-27
26277,623,Jacqueline,Hughes,Jacqueline Hughes,1964-05-23,S,F,"40000,00",2,Partial College,2021-02-13
26278,607,Jon,Wu,Jon Wu,1975-04-03,S,M,"40000,00",2,Partial College,2022-02-03
26279,54,Trinity,Sanchez,Trinity Sanchez,1970-12-03,S,F,"40000,00",2,Partial College,2021-11-24
26280,312,Jackson,Jenkins,Jackson Jenkins,1964-10-21,S,M,"40000,00",2,Partial College,2021-02-09
26281,383,Ian,Alexander,Ian Alexander,1964-11-21,S,M,"40000,00",2,Partial College,2021-02-10
26282,612,Leonard,Jai,Leonard Jai,1977-07-04,S,M,"50000,00",0,Graduate Degree,2022-12-19
26283,385,Jeremiah,Diaz,Jeremiah Diaz,1983-10-16,S,M,"50000,00",0,Graduate Degree,2021-02-01
26284,616,Garrett,Ward,Garrett Ward,1977-08-22,S,M,"50000,00",0,Graduate Degree,2022-10-05
26285,618,Kayla,Hayes,Kayla Hayes,1978-02-13,S,F,"50000,00",0,Graduate Degree,2021-02-13
26286,369,Evan,Phillips,Evan Phillips,1978-06-06,S,M,"50000,00",0,Graduate Degree,2021-02-12
26287,543,Elijah,Baker,Elijah Baker,1977-12-29,S,M,"50000,00",0,Graduate Degree,2022-05-16
26288,301,Alexandra,Russell,Alexandra Russell,1978-11-07,M,F,"40000,00",1,Graduate Degree,2023-01-13
26289,302,Samuel,Simmons,Samuel Simmons,1984-02-13,M,M,"40000,00",1,Graduate Degree,2022-06-25
26290,383,Noah,Chen,Noah Chen,1978-12-30,S,M,"60000,00",1,Graduate Degree,2021-02-06
26291,337,Blake,Walker,Blake Walker,1977-03-05,S,M,"70000,00",1,Graduate Degree,2022-03-11
26292,609,Marty,Simpson,Marty Simpson,1977-02-22,M,F,"70000,00",1,Graduate Degree,2021-02-23
26293,611,Casey,Carlson,Casey Carlson,1977-01-05,M,M,"70000,00",1,Graduate Degree,2021-01-29
26294,51,Andrew,Johnson,Andrew Johnson,1977-10-30,M,M,"50000,00",1,Graduate Degree,2021-10-31
26295,611,Toni,Kapoor,Toni Kapoor,1977-07-21,M,F,"50000,00",1,Bachelors,2021-02-16
26296,618,Grace,Simmons,Grace Simmons,1977-12-21,M,F,"50000,00",1,Bachelors,2021-02-05
26297,543,Jeremiah,Lopez,Jeremiah Lopez,1983-12-23,M,M,"50000,00",1,Bachelors,2021-02-22
26298,627,Jasmine,Peterson,Jasmine Peterson,1983-01-07,M,F,"50000,00",1,Bachelors,2021-02-11
26299,642,Y.,Yong,Y. Yong,1983-07-24,S,M,"60000,00",1,Graduate Degree,2021-02-15
26300,298,Audrey,Ortega,Audrey Ortega,1977-10-13,S,F,"60000,00",1,Graduate Degree,2021-02-09
26301,334,Isaiah,Hall,Isaiah Hall,1977-07-14,S,M,"70000,00",1,Graduate Degree,2021-02-14
26302,314,James,Jackson,James Jackson,1976-01-09,M,M,"40000,00",1,Bachelors,2021-01-30
26303,298,Devon,Pal,Devon Pal,1981-05-12,M,M,"40000,00",1,Bachelors,2021-02-24
26304,609,Anna,Lewis,Anna Lewis,1975-12-30,M,F,"60000,00",1,Graduate Degree,2021-02-28
26305,543,Julia,Rogers,Julia Rogers,1980-12-08,S,F,"60000,00",2,Bachelors,2021-02-19
26306,322,Kyle,Holt,Kyle Holt,1980-04-22,S,M,"60000,00",2,Bachelors,2021-03-20
26307,310,Alexander,Miller,Alexander Miller,1975-02-22,M,M,"60000,00",2,Bachelors,2021-03-08
26308,644,Sara,Kelly,Sara Kelly,1980-09-13,S,F,"60000,00",2,Bachelors,2021-03-09
26309,315,Julian,Powell,Julian Powell,1980-07-19,S,M,"60000,00",2,Bachelors,2021-03-09
26310,54,Kaitlyn,Garcia,Kaitlyn Garcia,1975-03-22,S,F,"60000,00",1,Graduate Degree,2021-10-29
26311,609,Brenda,Rodriguez,Brenda Rodriguez,1977-02-17,S,F,"60000,00",1,Graduate Degree,2021-03-25
26312,632,Elizabeth,Wood,Elizabeth Wood,1976-12-28,M,F,"60000,00",1,Graduate Degree,2021-03-19
26313,335,Dalton,Simmons,Dalton Simmons,1982-10-29,M,M,"70000,00",3,Graduate Degree,2021-03-19
26314,369,Angel,Murphy,Angel Murphy,1923-11-16,S,M,"30000,00",2,High School,2022-05-15
26315,361,Taylor,Peterson,Taylor Peterson,1980-05-11,S,F,"60000,00",1,Graduate Degree,2021-03-17
26316,59,Stephanie,Hughes,Stephanie Hughes,1975-04-06,S,F,"60000,00",1,Graduate Degree,2021-02-16
26317,634,Amanda,Wright,Amanda Wright,1974-11-15,M,F,"60000,00",1,Graduate Degree,2021-03-27
26318,62,Caleb,Parker,Caleb Parker,1979-04-20,M,M,"40000,00",4,High School,2022-08-16
26319,368,Dylan,Martinez,Dylan Martinez,1974-05-17,S,M,"70000,00",2,Bachelors,2021-03-26
26320,338,Brianna,Diaz,Brianna Diaz,1973-09-18,M,F,"70000,00",2,Bachelors,2021-02-28
26321,43,Randall,Blanco,Randall Blanco,1979-11-16,M,M,"70000,00",2,Bachelors,2021-04-18
26322,618,Justin,Zhang,Justin Zhang,1978-09-10,S,M,"40000,00",0,Bachelors,2021-03-22
26323,536,Dwayne,Ruiz,Dwayne Ruiz,1976-05-06,M,M,"60000,00",2,Graduate Degree,2022-11-16
26324,634,Faith,Brooks,Faith Brooks,1976-05-06,S,F,"70000,00",3,Graduate Degree,2021-03-08
26325,641,Tyler,Robinson,Tyler Robinson,1981-10-19,M,M,"70000,00",3,Graduate Degree,2021-03-25
26326,307,Trevor,Washington,Trevor Washington,1981-07-02,M,M,"70000,00",4,Graduate Degree,2021-03-12
26327,315,Jack,Jai,Jack Jai,1975-10-31,M,M,"70000,00",4,Graduate Degree,2021-03-20
26328,355,Edward,Anderson,Edward Anderson,1975-10-06,S,M,"80000,00",2,Graduate Degree,2021-04-15
26329,322,Angelica,Bryant,Angelica Bryant,1978-05-17,M,F,"50000,00",2,Bachelors,2021-04-04
26330,611,Marcus,Diaz,Marcus Diaz,1972-10-30,S,M,"50000,00",2,Bachelors,2021-04-03
26331,611,Melanie,Powell,Melanie Powell,1973-03-03,M,F,"50000,00",2,Bachelors,2021-04-16
26332,543,Aaron,Mitchell,Aaron Mitchell,1977-09-22,M,M,"80000,00",3,Bachelors,2022-08-16
26333,547,Alexandria,Alexander,Alexandria Alexander,1971-10-29,M,F,"80000,00",3,Bachelors,2022-05-06
26334,298,Ross,Blanco,Ross Blanco,1971-10-02,S,M,"80000,00",3,Bachelors,2022-09-28
26335,301,April,Pal,April Pal,1971-11-06,M,F,"80000,00",3,Bachelors,2022-04-12
26336,315,Noah,Brown,Noah Brown,1972-02-22,M,M,"60000,00",0,Graduate Degree,2023-01-17
26337,611,Jennifer,Gonzalez,Jennifer Gonzalez,1977-05-24,M,F,"60000,00",0,Graduate Degree,2022-04-25
26338,348,Anna,Coleman,Anna Coleman,1971-10-07,M,F,"70000,00",4,Graduate Degree,2021-04-11
26339,644,Cindy,James,Cindy James,1972-04-07,S,F,"70000,00",4,Graduate Degree,2021-04-17
26340,631,Melissa,Morris,Melissa Morris,1980-03-16,M,F,"70000,00",5,Graduate Degree,2022-02-22
26341,632,Olivia,Taylor,Olivia Taylor,1974-09-19,M,F,"70000,00",5,Graduate Degree,2022-06-13
26342,343,Eduardo,Griffin,Eduardo Griffin,1980-08-12,S,M,"80000,00",3,Graduate Degree,2021-04-16
26343,641,Mariah,Washington,Mariah Washington,1976-09-11,S,F,"40000,00",0,Bachelors,2021-04-04
26344,338,Natalie,Hughes,Natalie Hughes,1970-12-24,S,F,"50000,00",3,Bachelors,2021-04-20
26345,345,Connor,Baker,Connor Baker,1971-01-07,M,M,"50000,00",3,Bachelors,2022-08-08
26346,300,Emmanuel,Suri,Emmanuel Suri,1971-03-14,M,M,"50000,00",3,Bachelors,2022-06-23
26347,611,Alvin,Raji,Alvin Raji,1971-06-01,M,M,"50000,00",3,Bachelors,2022-10-22
26348,53,Logan,Moore,Logan Moore,1970-09-10,M,M,"50000,00",4,Bachelors,2022-02-08
26349,641,Adam,Lopez,Adam Lopez,1976-04-15,S,M,"60000,00",0,Graduate Degree,2022-04-02
26350,54,Gabrielle,King,Gabrielle King,1971-05-02,M,F,"60000,00",0,Graduate Degree,2022-05-27
26351,348,Emma,Moore,Emma Moore,1970-07-24,S,F,"60000,00",0,Graduate Degree,2021-04-23
26352,115,Cynthia,Fernandez,Cynthia Fernandez,1974-02-19,S,F,"40000,00",0,Graduate Degree,2022-10-01
26353,118,Holly,Malhotra,Holly Malhotra,1974-01-20,S,F,"40000,00",0,Graduate Degree,2022-11-04
26354,150,Nelson,Serrano,Nelson Serrano,1973-12-22,S,M,"40000,00",0,Graduate Degree,2022-11-24
26355,211,Darren,Madan,Darren Madan,1931-02-04,M,M,"20000,00",2,High School,2022-12-04
26356,279,Timothy,Howard,Timothy Howard,1972-09-07,M,M,"10000,00",3,High School,2022-05-23
26357,202,Sergio,Gonzalez,Sergio Gonzalez,1973-06-01,S,M,"10000,00",3,Partial High School,2022-04-28
26358,160,Mason,Gonzalez,Mason Gonzalez,1932-02-07,S,M,"20000,00",2,High School,2022-05-15
26359,267,George,Raman,George Raman,1973-02-17,M,M,"30000,00",1,Bachelors,2022-05-20
26360,230,Max,Blanco,Max Blanco,1978-05-21,M,M,"30000,00",1,Bachelors,2022-05-20
26361,249,Ebony,Suarez,Ebony Suarez,1971-08-08,M,F,"10000,00",4,Partial High School,2023-01-27
26362,171,Joy,Torres,Joy Torres,1971-09-15,M,F,"20000,00",1,High School,2022-10-16
26363,115,Larry,Jimenez,Larry Jimenez,1972-11-29,M,M,"40000,00",0,Bachelors,2022-11-18
26364,265,Gabriella,Hill,Gabriella Hill,1933-08-17,S,F,"10000,00",4,High School,2022-08-09
26365,183,Phillip,Fernandez,Phillip Fernandez,1977-02-16,M,M,"30000,00",1,Bachelors,2022-02-28
26366,123,Johnathan,Schmidt,Johnathan Schmidt,1972-05-27,M,M,"30000,00",1,Bachelors,2022-11-05
26367,204,Omar,Shan,Omar Shan,1971-08-18,M,M,"30000,00",1,Bachelors,2022-06-23
26368,220,Bharat,Mirchandani,Bharat Mirchandani,1971-03-04,S,M,"10000,00",4,Partial High School,2022-10-09
26369,218,Kate,Nath,Kate Nath,1971-03-24,M,F,"20000,00",2,High School,2023-01-26
26370,155,Maria,Bryant,Maria Bryant,1982-03-13,M,F,"20000,00",2,High School,2022-08-23
26371,223,Cassandra,Garcia,Cassandra Garcia,1976-03-01,M,F,"30000,00",1,Bachelors,2023-01-24
26372,270,Marie,Browning,Marie Browning,1969-10-19,M,F,"10000,00",3,Partial High School,2022-05-13
26373,59,Mariah,Reed,Mariah Reed,1977-12-10,M,F,"70000,00",0,Partial College,2021-04-20
26374,36,Bradley,Pal,Bradley Pal,1982-02-24,S,M,"130000,00",0,Partial High School,2023-01-20
26375,32,Shannon,Ortega,Shannon Ortega,1976-12-12,S,M,"130000,00",0,Partial High School,2021-04-04
26376,343,Anthony,Martinez,Anthony Martinez,1958-07-17,M,M,"70000,00",4,Partial College,2022-10-18
26377,49,Isabelle,Foster,Isabelle Foster,1958-12-03,S,F,"70000,00",4,Partial College,2022-12-01
26378,151,Colin,Raje,Colin Raje,1963-12-01,M,M,"130000,00",2,Bachelors,2022-10-21
26379,243,Cindy,Rodriguez,Cindy Rodriguez,1963-12-07,S,F,"130000,00",2,Partial College,2022-07-17
26380,226,Ricardo,Luo,Ricardo Luo,1962-11-16,M,M,"100000,00",2,Partial College,2022-07-29
26381,131,Shannon,Romero,Shannon Romero,1968-08-19,M,M,"130000,00",2,Partial College,2022-01-20
26382,145,Dale,Xu,Dale Xu,1974-05-02,S,M,"130000,00",2,Partial College,2022-01-26
26383,194,Ronnie,Hu,Ronnie Hu,1961-08-15,S,M,"110000,00",2,Partial College,2022-08-04
26384,195,Jon,Zhu,Jon Zhu,1962-01-31,M,M,"110000,00",2,Partial College,2022-09-15
26385,115,Javier,Muñoz,Javier Muñoz,1961-12-26,S,M,"120000,00",3,High School,2022-11-25
26386,261,Kelli,Zhao,Kelli Zhao,1961-10-18,S,F,"160000,00",2,High School,2022-08-23
26387,273,Dalton,Roberts,Dalton Roberts,1962-06-21,S,M,"170000,00",3,Partial College,2022-11-18
26388,226,Wayne,Jai,Wayne Jai,1961-02-22,M,M,"90000,00",2,High School,2022-12-08
26389,202,Candice,Zhou,Candice Zhou,1966-02-13,M,F,"100000,00",2,High School,2022-04-27
26390,254,Ivan,Mehta,Ivan Mehta,1960-07-15,M,M,"150000,00",3,High School,2022-08-04
26391,211,Dominique,Arun,Dominique Arun,1955-09-22,S,F,"70000,00",5,High School,2022-05-27
26392,134,Kelli,Rai,Kelli Rai,1949-08-13,S,F,"100000,00",2,Graduate Degree,2022-04-09
26393,160,Donald,Raman,Donald Raman,1955-08-04,S,M,"110000,00",3,Bachelors,2022-06-13
26394,217,Martha,Sun,Martha Sun,1951-02-02,M,F,"70000,00",5,High School,2022-10-07
26395,173,Daisy,Gill,Daisy Gill,1950-07-20,S,F,"90000,00",5,Partial College,2022-02-11
26396,176,Terry,Black,Terry Black,1950-11-16,M,M,"100000,00",2,Bachelors,2023-01-16
26397,263,Micheal,Travers,Micheal Travers,1951-02-05,S,M,"130000,00",4,Partial College,2022-11-08
26398,279,Ian,Watson,Ian Watson,1950-12-08,M,M,"170000,00",4,Bachelors,2022-08-30
26399,175,Erick,Gonzalez,Erick Gonzalez,1951-12-23,M,M,"120000,00",4,Bachelors,2022-02-27
26400,237,Jade,James,Jade James,1958-09-16,M,F,"80000,00",4,Partial College,2022-03-07
26401,237,Natalie,Butler,Natalie Butler,1960-05-11,M,F,"130000,00",3,High School,2022-02-12
26402,186,Jamie,Wagner,Jamie Wagner,1959-03-07,S,F,"100000,00",3,Bachelors,2022-06-17
26403,158,Philip,Navarro,Philip Navarro,1964-06-21,M,M,"110000,00",2,Partial College,2022-09-06
26404,270,Trisha,Wu,Trisha Wu,1959-01-03,M,F,"170000,00",0,Bachelors,2022-12-22
26405,204,Naomi,Blanco,Naomi Blanco,1963-04-23,M,F,"80000,00",4,Partial College,2022-09-12
26406,189,Haley,Lopez,Haley Lopez,1957-08-25,M,F,"80000,00",4,Partial College,2022-12-17
26407,234,Ashley,Davis,Ashley Davis,1963-04-14,S,F,"120000,00",4,Partial College,2022-03-02
26408,249,Martha,Huang,Martha Huang,1956-11-30,S,F,"130000,00",4,High School,2022-08-28
26409,258,Christy,Goel,Christy Goel,1957-01-30,S,F,"130000,00",4,High School,2022-03-14
26410,208,Franklin,Goel,Franklin Goel,1961-05-06,S,M,"90000,00",4,High School,2022-07-11
26411,232,Mario,Xu,Mario Xu,1956-05-05,S,M,"110000,00",4,High School,2022-03-01
26412,211,Kate,Chande,Kate Chande,1960-09-11,M,F,"80000,00",5,High School,2022-10-22
26413,210,Rebekah,Romero,Rebekah Romero,1955-03-13,M,F,"80000,00",5,High School,2022-10-22
26414,159,George,Patel,George Patel,1960-09-01,M,M,"120000,00",4,High School,2022-02-06
26415,132,Latoya,Lal,Latoya Lal,1953-10-15,M,F,"90000,00",4,Partial High School,2023-01-19
26416,245,Amy,Zhao,Amy Zhao,1954-02-07,M,F,"130000,00",4,High School,2022-07-09
26417,263,Dustin,Rai,Dustin Rai,1954-06-19,S,M,"130000,00",5,High School,2022-06-03
26418,202,Rafael,Chande,Rafael Chande,1958-08-06,S,M,"90000,00",5,Partial High School,2022-07-07
26419,163,Geoffrey,Suri,Geoffrey Suri,1952-10-21,M,M,"100000,00",3,High School,2022-06-24
26420,176,Bob,Kapoor,Bob Kapoor,1953-03-31,S,M,"110000,00",4,Partial High School,2022-02-07
26421,21,Allison,Peterson,Allison Peterson,1980-10-03,S,F,"60000,00",0,Bachelors,2022-10-23
26422,40,Pedro,Suri,Pedro Suri,1981-03-02,S,M,"70000,00",0,Bachelors,2021-05-17
26423,33,Hector,Gutierrez,Hector Gutierrez,1981-05-04,S,M,"70000,00",0,Bachelors,2021-05-23
26424,33,Kayla,White,Kayla White,1981-10-31,S,F,"60000,00",0,Bachelors,2022-03-03
26425,5,Janelle,Malhotra,Janelle Malhotra,1982-05-12,S,F,"70000,00",0,Bachelors,2022-08-30
26426,28,Heidi,Malhotra,Heidi Malhotra,1981-12-13,S,F,"70000,00",0,Bachelors,2022-12-05
26427,37,Alicia,Xie,Alicia Xie,1982-06-27,S,F,"70000,00",0,Bachelors,2022-11-20
26428,33,Colin,Ma,Colin Ma,1982-05-22,M,M,"70000,00",0,Bachelors,2022-09-16
26429,28,Reginald,Ortega,Reginald Ortega,1982-04-25,S,M,"80000,00",0,Bachelors,2021-05-28
26430,30,Paula,Sanz,Paula Sanz,1981-05-09,S,F,"70000,00",0,Bachelors,2022-09-22
26431,5,Shaun,Rai,Shaun Rai,1980-02-13,S,M,"60000,00",0,Bachelors,2022-12-15
26432,25,Isabel,Simmons,Isabel Simmons,1981-05-20,M,F,"80000,00",0,Bachelors,2022-04-26
26433,15,Nelson,Rubio,Nelson Rubio,1981-01-23,M,M,"90000,00",0,Bachelors,2021-05-10
26434,18,Mallory,Romero,Mallory Romero,1980-02-20,S,F,"90000,00",0,Bachelors,2022-06-21
26435,32,Yolanda,Goel,Yolanda Goel,1984-10-02,M,F,"90000,00",0,Bachelors,2021-05-26
26436,32,Briana,Carlson,Briana Carlson,1979-06-25,S,F,"110000,00",0,Partial College,2021-05-05
26437,26,Tiffany,Zhu,Tiffany Zhu,1978-12-17,S,F,"110000,00",0,Partial College,2021-05-26
26438,7,Alisha,Shen,Alisha Shen,1978-10-19,M,F,"130000,00",4,High School,2021-05-11
26439,21,Isaac,Morris,Isaac Morris,1977-09-02,S,M,"100000,00",0,High School,2021-05-04
26440,35,Devin,Green,Devin Green,1983-01-10,S,M,"100000,00",0,High School,2021-05-17
26441,26,Randy,Lu,Randy Lu,1976-09-08,M,M,"80000,00",0,Bachelors,2022-12-22
26442,8,Barbara,Huang,Barbara Huang,1977-07-06,S,F,"120000,00",0,Partial High School,2021-05-04
26443,27,Kathryn,She,Kathryn She,1977-01-22,M,F,"100000,00",0,High School,2021-05-16
26444,11,Pamela,Lopez,Pamela Lopez,1976-04-03,S,F,"100000,00",0,Partial High School,2021-05-22
26445,21,Aidan,Foster,Aidan Foster,1976-03-05,S,M,"110000,00",0,High School,2021-05-19
26446,9,Jamie,Muñoz,Jamie Muñoz,1975-09-06,S,M,"130000,00",5,High School,2023-01-24
26447,26,Noah,Russell,Noah Russell,1976-10-17,S,M,"110000,00",0,High School,2021-06-05
26448,611,Kara,Yuan,Kara Yuan,1954-06-25,M,F,"30000,00",4,High School,2022-08-26
26449,60,Jared,Gray,Jared Gray,1959-03-08,M,M,"30000,00",4,High School,2022-03-27
26450,548,Lauren,Ramirez,Lauren Ramirez,1958-12-24,S,F,"30000,00",4,High School,2022-10-15
26451,641,Mariah,Perry,Mariah Perry,1948-08-09,M,F,"40000,00",4,High School,2022-07-15
26452,383,James,Martinez,James Martinez,1942-10-15,S,M,"50000,00",3,Graduate Degree,2022-04-11
26453,546,Cole,Peterson,Cole Peterson,1942-09-14,S,M,"50000,00",3,Graduate Degree,2022-10-08
26454,634,Sebastian,Cox,Sebastian Cox,1948-11-22,M,M,"50000,00",3,Graduate Degree,2022-07-27
26455,623,Samuel,Carter,Samuel Carter,1944-12-14,M,M,"60000,00",3,Graduate Degree,2022-05-28
26456,60,Xavier,Peterson,Xavier Peterson,1944-10-02,S,M,"60000,00",3,Graduate Degree,2022-11-20
26457,553,Sydney,Moore,Sydney Moore,1945-02-09,S,F,"60000,00",3,Graduate Degree,2022-03-11
26458,314,Ryan,Moore,Ryan Moore,1944-12-31,M,M,"60000,00",3,Graduate Degree,2022-06-07
26459,632,Angelica,Hayes,Angelica Hayes,1945-02-16,S,F,"60000,00",3,Graduate Degree,2022-08-26
26460,552,Gabriella,Cook,Gabriella Cook,1945-09-06,M,F,"60000,00",3,Bachelors,2023-01-16
26461,59,Brooke,Howard,Brooke Howard,1946-05-24,S,F,"60000,00",3,Bachelors,2022-12-31
26462,609,Lauren,Kelly,Lauren Kelly,1951-02-17,S,F,"60000,00",3,Bachelors,2022-09-15
26463,609,Alexa,Rogers,Alexa Rogers,1946-04-02,S,F,"60000,00",3,Bachelors,2022-09-26
26464,631,Alexandria,Griffin,Alexandria Griffin,1947-05-04,S,F,"40000,00",4,High School,2022-10-28
26465,336,Andrea,Evans,Andrea Evans,1952-06-01,S,F,"50000,00",3,Bachelors,2022-03-14
26466,536,Kevin,Turner,Kevin Turner,1946-09-22,S,M,"50000,00",3,Bachelors,2022-06-03
26467,339,Nicole,Brooks,Nicole Brooks,1947-02-19,S,F,"50000,00",3,Bachelors,2022-12-01
26468,345,Alyssa,Brown,Alyssa Brown,1946-11-11,M,F,"50000,00",3,Bachelors,2022-02-08
26469,299,Joy,Alvarez,Joy Alvarez,1947-05-06,S,F,"50000,00",3,Bachelors,2022-03-05
26470,339,Marcus,Cooper,Marcus Cooper,1947-05-18,M,M,"50000,00",4,Bachelors,2022-03-15
26471,358,Edward,Perez,Edward Perez,1953-02-09,M,M,"50000,00",4,Bachelors,2022-08-28
26472,372,David,Hughes,David Hughes,1947-09-05,S,M,"50000,00",4,Bachelors,2022-03-20
26473,548,Anna,Wood,Anna Wood,1947-10-17,S,F,"50000,00",4,Bachelors,2022-08-05
26474,60,Mackenzie,Morris,Mackenzie Morris,1948-07-18,S,F,"60000,00",4,Bachelors,2022-07-25
26475,345,Isabella,Gonzalez,Isabella Gonzalez,1950-04-02,S,F,"30000,00",4,High School,2022-06-17
26476,315,Jordan,Jai,Jordan Jai,1950-02-19,M,M,"30000,00",5,Partial High School,2022-08-07
26477,302,Joel,Rana,Joel Rana,1958-04-03,S,M,"40000,00",4,High School,2022-10-08
26478,314,Sara,Collins,Sara Collins,1953-04-24,S,F,"40000,00",4,High School,2022-07-17
26479,310,Katherine,Cook,Katherine Cook,1952-08-08,S,F,"40000,00",4,High School,2022-10-07
26480,347,Jacqueline,Patterson,Jacqueline Patterson,1956-06-18,S,F,"20000,00",5,Partial High School,2022-02-13
26481,331,Luke,Young,Luke Young,1951-04-02,M,M,"30000,00",5,Partial High School,2021-04-19
26482,62,Sydney,Hill,Sydney Hill,1950-11-14,M,F,"30000,00",5,Partial High School,2021-05-20
26483,315,Taylor,Ward,Taylor Ward,1950-09-16,S,F,"30000,00",5,Partial High School,2022-07-22
